DATE_TIME,DEPTH_m,T_DEGC,SC_us_cm,pH,Dox_mg_L,Tn_Ntu,Chl_ug_L,PRECIP_in,AWND_mph,WDF5_deg,WSF5_mph
10/22/2016 0:03,14,16.48,2144,7.84,8.18,2.3,4.4,0.57,15.21,290,38.9
10/22/2016 0:03,15,16.35,2143,7.77,7.45,2.6,3.3,0.57,15.21,290,38.9
10/22/2016 0:03,16,13.69,2147,7.3,0.86,4.4,2.5,0.57,15.21,290,38.9
10/22/2016 0:03,17,13.12,2121,7.3,0.57,5.9,2.9,0.57,15.21,290,38.9
10/22/2016 0:03,18,13.1,2369,7.3,0.47,11.7,2.4,0.57,15.21,290,38.9
10/22/2016 12:03,1,16.14,2131,7.83,8.28,2.5,3.8,0.57,15.21,290,38.9
10/22/2016 12:03,2,16.15,2131,7.83,8.26,2.2,3.5,0.57,15.21,290,38.9
10/22/2016 12:03,3,16.15,2132,7.82,8.27,2.4,4.5,0.57,15.21,290,38.9
10/22/2016 12:03,4,16.14,2132,7.83,8.26,2.3,3.5,0.57,15.21,290,38.9
10/22/2016 12:03,5,16.15,2131,7.84,8.25,2.3,1.9,0.57,15.21,290,38.9
10/22/2016 12:03,6,16.15,2132,7.84,8.26,2.5,3.7,0.57,15.21,290,38.9
10/22/2016 12:03,7,16.15,2130,7.84,8.26,2.5,2.8,0.57,15.21,290,38.9
10/22/2016 12:03,8,16.15,2130,7.84,8.24,2.4,4.6,0.57,15.21,290,38.9
10/22/2016 12:03,9,16.15,2131,7.84,8.21,2.4,3.3,0.57,15.21,290,38.9
10/22/2016 12:03,10,16.16,2133,7.84,8.19,2.7,4.5,0.57,15.21,290,38.9
10/22/2016 12:03,11,16.15,2132,7.84,8.21,2.3,3.4,0.57,15.21,290,38.9
10/22/2016 12:03,12,16.15,2133,7.85,8.18,2.5,2.1,0.57,15.21,290,38.9
10/22/2016 12:03,13,16.15,2133,7.84,8.19,2.4,2.9,0.57,15.21,290,38.9
10/22/2016 12:03,14,16.15,2132,7.84,8.14,2.7,2.3,0.57,15.21,290,38.9
10/22/2016 12:03,15,16.14,2133,7.84,8.13,2.3,5,0.57,15.21,290,38.9
10/22/2016 12:03,16,16.11,2138,7.81,7.92,2.7,0.8,0.57,15.21,290,38.9
10/22/2016 12:03,17,13.54,2203,7.3,0.83,5.4,1.5,0.57,15.21,290,38.9
10/22/2016 12:03,18,13.68,2438,7.3,0.53,11.2,3.6,0.57,15.21,290,38.9
10/23/2016 0:02,1,15.14,1864,7.76,8.31,11.8,3.6,0,13.87,290,42.1
10/23/2016 0:02,2,15.11,1851,7.76,8.32,11,4.2,0,13.87,290,42.1
10/23/2016 0:02,3,15.11,1852,7.77,8.31,11.3,3.2,0,13.87,290,42.1
10/23/2016 0:02,4,15.17,1871,7.77,8.27,11.1,4.6,0,13.87,290,42.1
10/23/2016 0:02,5,15.18,1873,7.77,8.3,11.1,2.8,0,13.87,290,42.1
10/23/2016 0:02,6,15.17,1868,7.77,8.28,10.9,3.6,0,13.87,290,42.1
10/23/2016 0:02,7,15.2,1884,7.78,8.27,11.6,10.2,0,13.87,290,42.1
10/23/2016 0:02,8,15.29,1912,7.78,8.26,10.3,12.1,0,13.87,290,42.1
10/23/2016 0:02,9,15.39,1950,7.79,8.19,9.8,4.6,0,13.87,290,42.1
10/23/2016 0:02,10,15.5,1994,7.8,8.16,7.5,3,0,13.87,290,42.1
10/23/2016 0:02,11,15.47,1987,7.8,8.15,8,4.1,0,13.87,290,42.1
10/23/2016 0:02,12,15.31,1925,7.8,8.18,9.3,2.3,0,13.87,290,42.1
10/23/2016 0:02,13,15.4,1967,7.8,8.2,8.5,6.8,0,13.87,290,42.1
10/23/2016 0:02,14,15.52,2007,7.81,8.15,7.5,4,0,13.87,290,42.1
10/23/2016 0:02,15,15.56,2023,7.82,8.14,7.9,4.5,0,13.87,290,42.1
10/23/2016 0:02,16,15.57,2097,7.78,7.68,5.9,3.3,0,13.87,290,42.1
10/23/2016 0:02,17,15.55,2088,7.78,7.69,6.4,4.8,0,13.87,290,42.1
10/23/2016 0:02,18,15.54,2082,7.78,7.61,6.1,3.7,0,13.87,290,42.1
10/23/2016 12:03,1,15.13,2029,7.8,8.27,8.1,3.6,0,13.87,290,42.1
10/23/2016 12:03,2,15.14,2030,7.8,8.27,8.2,4.9,0,13.87,290,42.1
10/23/2016 12:03,3,15.13,2030,7.8,8.37,7.9,2.6,0,13.87,290,42.1
10/23/2016 12:03,4,15.13,2030,7.8,8.27,8.1,4.2,0,13.87,290,42.1
10/23/2016 12:03,5,15.11,2024,7.8,8.22,8.7,2.5,0,13.87,290,42.1
10/23/2016 12:03,6,15.12,2026,7.8,8.18,10.3,2.8,0,13.87,290,42.1
10/23/2016 12:03,7,15.11,2020,7.8,8.2,8.1,10.5,0,13.87,290,42.1
10/23/2016 12:03,8,15.11,2021,7.8,8.18,8.7,3.9,0,13.87,290,42.1
10/23/2016 12:03,9,15.04,2006,7.81,8.19,8.7,3.6,0,13.87,290,42.1
10/23/2016 12:03,10,15.06,2009,7.81,8.18,8.4,2.1,0,13.87,290,42.1
10/23/2016 12:03,11,15.08,2015,7.81,8.17,8.6,2.8,0,13.87,290,42.1
10/23/2016 12:03,12,15.07,2012,7.82,8.16,9,3.9,0,13.87,290,42.1
10/23/2016 12:03,13,15.07,2011,7.82,8.18,7.7,7.8,0,13.87,290,42.1
10/23/2016 12:03,14,14.81,1950,7.81,8.12,10.7,2.6,0,13.87,290,42.1
10/23/2016 12:03,15,14.97,1985,7.82,8.13,8.3,3.4,0,13.87,290,42.1
10/23/2016 12:03,16,14.66,1925,7.79,8.11,12.1,2.3,0,13.87,290,42.1
10/23/2016 12:03,17,14.87,1975,7.8,8.07,9.2,3.4,0,13.87,290,42.1
10/23/2016 12:03,18,14.82,1979,7.77,7.97,10.6,3.4,0,13.87,290,42.1
10/24/2016 0:02,1,14.94,2011,7.79,8.25,8.1,4,0,13.2,280,38.9
10/24/2016 0:02,2,14.95,2011,7.79,8.22,7.8,4.5,0,13.2,280,38.9
10/24/2016 0:02,3,14.94,2009,7.78,8.22,9.7,3.1,0,13.2,280,38.9
10/24/2016 0:02,4,14.91,2004,7.78,8.22,9.8,2.3,0,13.2,280,38.9
10/24/2016 0:02,5,14.88,1997,7.78,8.21,8.8,3.9,0,13.2,280,38.9
10/24/2016 0:02,6,14.91,2006,7.78,8.2,8.6,3.4,0,13.2,280,38.9
10/24/2016 0:02,7,14.77,1968,7.78,8.23,10.1,2.8,0,13.2,280,38.9
10/24/2016 0:02,8,14.61,1932,7.78,8.3,8.4,4,0,13.2,280,38.9
10/24/2016 0:02,9,14.62,1934,7.78,8.33,8.7,2.9,0,13.2,280,38.9
10/24/2016 0:02,10,14.6,1927,7.79,8.33,10.2,3.4,0,13.2,280,38.9
10/24/2016 0:02,11,14.58,1921,7.79,8.33,8.6,3.8,0,13.2,280,38.9
10/24/2016 0:02,12,14.53,1906,7.79,8.36,8.9,2.9,0,13.2,280,38.9
10/24/2016 0:02,13,14.53,1905,7.79,8.37,9.4,3.3,0,13.2,280,38.9
10/24/2016 0:02,14,14.53,1908,7.79,8.38,10.5,3.3,0,13.2,280,38.9
10/24/2016 0:02,15,14.46,1891,7.79,8.4,10.8,3.4,0,13.2,280,38.9
10/24/2016 0:02,16,14.24,1916,7.72,7.76,11.6,3.9,0,13.2,280,38.9
10/24/2016 0:02,17,14.24,1934,7.68,7.45,9.7,4.3,0,13.2,280,38.9
10/24/2016 0:02,18,14.26,1969,7.65,6.83,9.2,4.7,0,13.2,280,38.9
10/24/2016 12:03,1,14.56,1962,7.76,8.21,7.3,3.2,0,13.2,280,38.9
10/24/2016 12:03,2,14.57,1963,7.76,8.21,7.5,4.7,0,13.2,280,38.9
10/24/2016 12:03,3,14.56,1963,7.76,8.16,7.6,4,0,13.2,280,38.9
10/24/2016 12:03,4,14.56,1963,7.76,8.19,7.2,3.8,0,13.2,280,38.9
10/24/2016 12:03,5,14.57,1963,7.76,8.18,7.3,1.8,0,13.2,280,38.9
10/24/2016 12:03,6,14.56,1962,7.76,8.17,7.8,3.9,0,13.2,280,38.9
10/24/2016 12:03,7,14.56,1963,7.76,8.17,9,1.7,0,13.2,280,38.9
10/24/2016 12:03,8,14.56,1963,7.76,8.15,7.2,4.9,0,13.2,280,38.9
10/24/2016 12:03,9,14.57,1963,7.77,8.1,7.5,2.4,0,13.2,280,38.9
10/24/2016 12:03,10,14.56,1960,7.77,8.16,7.6,2,0,13.2,280,38.9
10/24/2016 12:03,11,14.56,1962,7.77,8.12,9.5,3.9,0,13.2,280,38.9
10/24/2016 12:03,12,14.54,1960,7.77,8.1,7.3,2.1,0,13.2,280,38.9
10/24/2016 12:03,13,14.55,1962,7.77,8.11,7.5,2.6,0,13.2,280,38.9
10/24/2016 12:03,14,14.55,1962,7.77,8.11,9.4,1.8,0,13.2,280,38.9
10/24/2016 12:03,15,14.55,1961,7.77,8.12,7.7,5.9,0,13.2,280,38.9
10/24/2016 12:03,16,14.54,1962,7.76,7.95,7.6,3.1,0,13.2,280,38.9
10/24/2016 12:03,17,14.52,1960,7.77,8.01,7.9,3.3,0,13.2,280,38.9
10/24/2016 12:03,18,14.51,1966,7.76,8,7.4,2.7,0,13.2,280,38.9
10/25/2016 0:03,1,14.22,1939,7.77,8.37,9.2,3.1,0,10.07,310,25.1
10/25/2016 0:03,2,14.21,1940,7.77,8.38,10.6,3.8,0,10.07,310,25.1
10/25/2016 0:03,3,14.22,1940,7.77,8.36,8.8,2.2,0,10.07,310,25.1
10/25/2016 0:03,4,14.22,1940,7.77,8.34,9.6,2.4,0,10.07,310,25.1
10/25/2016 0:03,5,14.22,1941,7.77,8.33,11,4.4,0,10.07,310,25.1
10/25/2016 0:03,6,14.23,1939,7.77,8.33,9.3,2.6,0,10.07,310,25.1
10/25/2016 0:03,7,14.22,1940,7.77,8.35,8.7,4.3,0,10.07,310,25.1
10/25/2016 0:03,8,14.22,1938,7.77,8.33,10.2,2.6,0,10.07,310,25.1
10/25/2016 0:03,9,14.21,1938,7.77,8.34,8.8,2.3,0,10.07,310,25.1
10/25/2016 0:03,10,14.21,1939,7.78,8.32,9.9,2.9,0,10.07,310,25.1
10/25/2016 0:03,11,14.21,1939,7.77,8.34,8.4,2.3,0,10.07,310,25.1
10/25/2016 0:03,12,14.2,1940,7.78,8.32,9.7,5.5,0,10.07,310,25.1
10/25/2016 0:03,13,14.2,1940,7.78,8.29,9.8,7.3,0,10.07,310,25.1
10/25/2016 0:03,14,14.19,1945,7.78,8.25,8.3,5,0,10.07,310,25.1
10/25/2016 0:03,15,14.19,1949,7.78,8.27,10.9,3.8,0,10.07,310,25.1
10/25/2016 0:03,16,14.19,1947,7.78,8.24,8,4.2,0,10.07,310,25.1
10/25/2016 0:03,17,14.19,1946,7.78,8.18,9,3.9,0,10.07,310,25.1
10/25/2016 0:03,18,14.05,1959,7.78,8.23,15,1.9,0,10.07,310,25.1
10/25/2016 12:03,1,13.91,1954,7.76,8.36,7.1,3,0,10.07,310,25.1
10/25/2016 12:03,2,13.89,1954,7.77,8.39,6.2,2.8,0,10.07,310,25.1
10/25/2016 12:03,3,13.9,1954,7.77,8.35,6.8,4,0,10.07,310,25.1
10/25/2016 12:03,4,13.9,1954,7.76,8.37,10.7,3.1,0,10.07,310,25.1
10/25/2016 12:03,5,13.91,1954,7.76,8.34,7.2,2.8,0,10.07,310,25.1
10/25/2016 12:03,6,13.91,1954,7.76,8.32,9.1,0.5,0,10.07,310,25.1
10/25/2016 12:03,7,13.91,1953,7.76,8.3,7.5,2.6,0,10.07,310,25.1
10/25/2016 12:03,8,13.91,1952,7.76,8.33,8.4,2.4,0,10.07,310,25.1
10/25/2016 12:03,9,13.91,1953,7.77,8.33,9,6,0,10.07,310,25.1
10/25/2016 12:03,10,13.91,1952,7.77,8.32,6.9,2.8,0,10.07,310,25.1
10/25/2016 12:03,11,13.91,1951,7.77,8.34,6.7,3.4,0,10.07,310,25.1
10/25/2016 12:03,12,13.91,1952,7.77,8.29,7.6,3.9,0,10.07,310,25.1
10/25/2016 12:03,13,13.91,1952,7.77,8.29,8.2,2.5,0,10.07,310,25.1
10/25/2016 12:03,14,13.91,1951,7.77,8.3,7.6,2.6,0,10.07,310,25.1
10/25/2016 12:03,15,13.91,1951,7.77,8.31,7.8,2.2,0,10.07,310,25.1
10/25/2016 12:03,16,13.91,1952,7.77,8.28,7.8,3.2,0,10.07,310,25.1
10/25/2016 12:03,17,13.9,1952,7.78,8.27,7.9,3,0,10.07,310,25.1
10/25/2016 12:03,18,13.9,1952,7.77,8.24,9.7,4.1,0,10.07,310,25.1
10/26/2016 0:03,1,13.65,1958,7.76,8.45,7.2,3.1,0.01,6.49,350,19
10/26/2016 0:03,2,13.64,1958,7.76,8.46,6.6,2,0.01,6.49,350,19
10/26/2016 0:03,3,13.66,1958,7.76,8.46,6.9,4.2,0.01,6.49,350,19
10/26/2016 0:03,4,13.67,1958,7.76,8.43,8,5.2,0.01,6.49,350,19
10/26/2016 0:03,5,13.66,1958,7.76,8.43,7.3,4.6,0.01,6.49,350,19
10/26/2016 0:03,6,13.65,1959,7.76,8.46,8,0.8,0.01,6.49,350,19
10/26/2016 0:03,7,13.67,1958,7.77,8.38,7.6,3.1,0.01,6.49,350,19
10/26/2016 0:03,8,13.67,1957,7.77,8.42,7.8,2.9,0.01,6.49,350,19
10/26/2016 0:03,9,13.67,1956,7.77,8.4,6.8,2.5,0.01,6.49,350,19
10/26/2016 0:03,10,13.67,1958,7.77,8.38,7.1,1.6,0.01,6.49,350,19
10/26/2016 0:03,11,13.66,1956,7.77,8.43,7.7,1.9,0.01,6.49,350,19
10/26/2016 0:03,12,13.67,1956,7.78,8.36,7.1,3.8,0.01,6.49,350,19
10/26/2016 0:03,13,13.66,1956,7.77,8.38,7.2,3.7,0.01,6.49,350,19
10/26/2016 0:03,14,13.67,1956,7.77,8.37,8,2.1,0.01,6.49,350,19
10/26/2016 0:03,15,13.65,1957,7.78,8.37,8.2,1.5,0.01,6.49,350,19
10/26/2016 0:03,16,13.66,1956,7.78,8.33,9.1,2.3,0.01,6.49,350,19
10/26/2016 0:03,17,13.66,1956,7.78,8.35,7.4,3.6,0.01,6.49,350,19
10/26/2016 0:03,18,13.66,1957,7.78,8.39,6.4,2.7,0.01,6.49,350,19
10/26/2016 12:02,1,13.55,1949,7.75,8.43,6.2,2.8,0.01,6.49,350,19
10/26/2016 12:02,2,13.55,1952,7.75,8.42,6.1,2.1,0.01,6.49,350,19
10/26/2016 12:02,3,13.55,1954,7.75,8.41,6.4,2.7,0.01,6.49,350,19
10/26/2016 12:02,4,13.55,1956,7.76,8.43,6.3,2.2,0.01,6.49,350,19
10/26/2016 12:02,5,13.55,1950,7.75,8.38,6.4,3.4,0.01,6.49,350,19
10/26/2016 12:02,6,13.55,1954,7.75,8.39,6.7,1.6,0.01,6.49,350,19
10/26/2016 12:02,7,13.54,1950,7.76,8.36,6.5,2.4,0.01,6.49,350,19
10/26/2016 12:02,8,13.54,1955,7.76,8.38,6,2.7,0.01,6.49,350,19
10/26/2016 12:02,9,13.54,1969,7.76,8.35,6.2,2.3,0.01,6.49,350,19
10/26/2016 12:02,10,13.52,1960,7.76,8.35,6.2,2.8,0.01,6.49,350,19
10/26/2016 12:02,11,13.5,1958,7.76,8.33,6.4,8.3,0.01,6.49,350,19
10/26/2016 12:02,12,13.5,1957,7.77,8.36,7.7,4.1,0.01,6.49,350,19
10/26/2016 12:02,13,13.5,1958,7.77,8.33,6.4,2.9,0.01,6.49,350,19
10/26/2016 12:02,14,13.45,1952,7.77,8.33,6.4,2.8,0.01,6.49,350,19
10/26/2016 12:02,15,13.44,1957,7.77,8.32,6.7,1.8,0.01,6.49,350,19
10/26/2016 12:02,16,13.42,1956,7.77,8.31,5.8,3,0.01,6.49,350,19
10/26/2016 12:02,17,13.42,1957,7.77,8.29,6.7,3.7,0.01,6.49,350,19
10/26/2016 12:02,18,13.41,1956,7.77,8.28,6.4,2,0.01,6.49,350,19
10/27/2016 0:04,1,13.37,1961,7.76,8.46,6.2,2.4,0.5,12.08,260,30
10/27/2016 0:04,2,13.34,1960,7.76,8.49,6.2,2.3,0.5,12.08,260,30
10/27/2016 0:04,3,13.33,1961,7.76,8.47,5.5,3.5,0.5,12.08,260,30
10/27/2016 0:04,4,13.34,1961,7.76,8.45,5.6,3.2,0.5,12.08,260,30
10/27/2016 0:04,5,13.37,1960,7.76,8.45,5.5,2.2,0.5,12.08,260,30
10/27/2016 0:04,6,13.37,1960,7.76,8.4,7,3.4,0.5,12.08,260,30
10/27/2016 0:04,7,13.35,1959,7.77,8.5,5.8,3.2,0.5,12.08,260,30
10/27/2016 0:04,8,13.36,1959,7.76,8.44,5.7,1.9,0.5,12.08,260,30
10/27/2016 0:04,9,13.36,1959,7.77,8.43,5.1,2.5,0.5,12.08,260,30
10/27/2016 0:04,10,13.36,1958,7.77,8.4,5.7,3.1,0.5,12.08,260,30
10/27/2016 0:04,11,13.36,1958,7.77,8.4,5.4,2.8,0.5,12.08,260,30
10/27/2016 0:04,12,13.36,1958,7.77,8.39,5.8,2.5,0.5,12.08,260,30
10/27/2016 0:04,13,13.36,1958,7.78,8.38,5.4,2.4,0.5,12.08,260,30
10/27/2016 0:04,14,13.36,1958,7.78,8.4,5.5,1.5,0.5,12.08,260,30
10/27/2016 0:04,15,13.35,1958,7.78,8.37,5.5,2.4,0.5,12.08,260,30
10/27/2016 0:04,16,13.36,1960,7.78,8.35,5.8,6.7,0.5,12.08,260,30
10/27/2016 0:04,17,13.35,1959,7.78,8.35,5.9,2.2,0.5,12.08,260,30
10/27/2016 0:04,18,13.35,1959,7.78,8.38,5.7,3.4,0.5,12.08,260,30
10/27/2016 12:03,1,13.09,1965,7.76,8.5,5.3,2.4,0.5,12.08,260,30
10/27/2016 12:03,2,13.11,1964,7.77,8.45,5.1,3.3,0.5,12.08,260,30
10/27/2016 12:03,3,13.11,1964,7.76,8.51,5,2.4,0.5,12.08,260,30
10/27/2016 12:03,4,13.1,1964,7.76,8.43,5.5,2.6,0.5,12.08,260,30
10/27/2016 12:03,5,13.11,1964,7.76,8.45,5.3,2.6,0.5,12.08,260,30
10/27/2016 12:03,6,13.11,1964,7.76,8.46,5.3,3.6,0.5,12.08,260,30
10/27/2016 12:03,7,13.11,1963,7.76,8.45,5.1,9.4,0.5,12.08,260,30
10/27/2016 12:03,8,13.11,1963,7.77,8.46,5.4,2.3,0.5,12.08,260,30
10/27/2016 12:03,9,13.11,1962,7.77,8.44,5.1,3.2,0.5,12.08,260,30
10/27/2016 12:03,10,13.1,1962,7.77,8.44,5.4,2.3,0.5,12.08,260,30
10/27/2016 12:03,11,13.09,1962,7.78,8.52,5.1,3.4,0.5,12.08,260,30
10/27/2016 12:03,12,13.1,1962,7.78,8.44,4.7,1.1,0.5,12.08,260,30
10/27/2016 12:03,13,13.1,1962,7.78,8.41,5.1,3.8,0.5,12.08,260,30
10/27/2016 12:03,14,13.09,1962,7.78,8.41,5.6,3.6,0.5,12.08,260,30
10/27/2016 12:03,15,13.09,1961,7.78,8.39,5.3,4.6,0.5,12.08,260,30
10/27/2016 12:03,16,13.09,1963,7.79,8.42,5.4,1.8,0.5,12.08,260,30
10/27/2016 12:03,17,13.09,1962,7.79,8.39,5.3,1.4,0.5,12.08,260,30
10/27/2016 12:03,18,13.08,1962,7.78,8.41,5.4,1.8,0.5,12.08,260,30
10/28/2016 0:02,1,12.86,1964,7.75,8.56,5.6,2.8,0.05,9.62,250,27.1
10/28/2016 0:02,2,12.86,1962,7.75,8.57,5.9,6.3,0.05,9.62,250,27.1
10/28/2016 0:02,3,12.85,1964,7.75,8.55,5.6,3,0.05,9.62,250,27.1
10/28/2016 0:02,4,12.87,1963,7.75,8.52,5.9,5.1,0.05,9.62,250,27.1
10/28/2016 0:02,5,12.87,1965,7.76,8.53,5,2.4,0.05,9.62,250,27.1
10/28/2016 0:02,6,12.87,1964,7.76,8.52,5.7,3.4,0.05,9.62,250,27.1
10/28/2016 0:02,7,12.86,1963,7.76,8.51,5.5,2.4,0.05,9.62,250,27.1
10/28/2016 0:02,8,12.87,1962,7.77,8.52,5.3,1,0.05,9.62,250,27.1
10/28/2016 0:02,9,12.87,1961,7.77,8.52,5.5,2.9,0.05,9.62,250,27.1
10/28/2016 0:02,10,12.87,1962,7.77,8.5,6,1.9,0.05,9.62,250,27.1
10/28/2016 0:02,11,12.86,1962,7.78,8.5,5.7,1.8,0.05,9.62,250,27.1
10/28/2016 0:02,12,12.87,1962,7.78,8.51,5.3,1.6,0.05,9.62,250,27.1
10/28/2016 0:02,13,12.87,1963,7.79,8.48,6.3,2.2,0.05,9.62,250,27.1
10/28/2016 0:02,14,12.86,1963,7.78,8.48,5.1,1.7,0.05,9.62,250,27.1
10/28/2016 0:02,15,12.85,1963,7.78,8.48,5,2.4,0.05,9.62,250,27.1
10/28/2016 0:02,16,12.85,1963,7.79,8.46,4.8,1.8,0.05,9.62,250,27.1
10/28/2016 0:02,17,12.85,1962,7.79,8.46,4.9,2.4,0.05,9.62,250,27.1
10/28/2016 0:02,18,12.84,1964,7.79,8.48,5.2,3,0.05,9.62,250,27.1
10/28/2016 12:02,1,12.66,1966,7.75,8.56,5.3,2.3,0.05,9.62,250,27.1
10/28/2016 12:02,2,12.66,1964,7.75,8.59,4.7,1.8,0.05,9.62,250,27.1
10/28/2016 12:02,3,12.66,1967,7.75,8.61,5.5,0.7,0.05,9.62,250,27.1
10/28/2016 12:02,4,12.67,1965,7.76,8.52,5.7,2.3,0.05,9.62,250,27.1
10/28/2016 12:02,5,12.67,1960,7.76,8.55,6.5,2.1,0.05,9.62,250,27.1
10/28/2016 12:02,6,12.66,1959,7.77,8.55,5.2,2.8,0.05,9.62,250,27.1
10/28/2016 12:02,7,12.66,1969,7.77,8.55,5.5,3.1,0.05,9.62,250,27.1
10/28/2016 12:02,8,12.66,1960,7.77,8.55,5.1,1.2,0.05,9.62,250,27.1
10/28/2016 12:02,9,12.65,1953,7.78,8.53,5,2.3,0.05,9.62,250,27.1
10/28/2016 12:02,10,12.65,1968,7.78,8.52,5.2,2.4,0.05,9.62,250,27.1
10/28/2016 12:02,11,12.64,1961,7.78,8.51,5.2,1.4,0.05,9.62,250,27.1
10/28/2016 12:02,12,12.64,1962,7.78,8.52,4.6,2,0.05,9.62,250,27.1
10/28/2016 12:02,13,12.64,1964,7.79,8.49,4.7,4,0.05,9.62,250,27.1
10/28/2016 12:02,14,12.64,1962,7.79,8.49,5.1,1.4,0.05,9.62,250,27.1
10/28/2016 12:02,15,12.63,1963,7.79,8.5,4.8,2.2,0.05,9.62,250,27.1
10/28/2016 12:02,16,12.64,1961,7.79,8.47,5.5,2.8,0.05,9.62,250,27.1
10/28/2016 12:02,17,12.62,1982,7.79,8.49,5.4,1.4,0.05,9.62,250,27.1
10/28/2016 12:02,18,12.6,1982,7.79,8.49,5.3,4.4,0.05,9.62,250,27.1
10/29/2016 0:03,1,12.45,1972,7.74,8.59,5.2,2.5,0.11,8.5,310,25.9
10/29/2016 0:03,2,12.44,1972,7.74,8.52,5.2,2.9,0.11,8.5,310,25.9
10/29/2016 0:03,3,12.45,1972,7.74,8.59,4.8,3.5,0.11,8.5,310,25.9
10/29/2016 0:03,4,12.45,1971,7.75,8.54,4.7,2.1,0.11,8.5,310,25.9
10/29/2016 0:03,5,12.45,1972,7.75,8.52,5.2,2.4,0.11,8.5,310,25.9
10/29/2016 0:03,6,12.46,1971,7.75,8.54,5.1,1.5,0.11,8.5,310,25.9
10/29/2016 0:03,7,12.45,1972,7.75,8.51,6.8,4.2,0.11,8.5,310,25.9
10/29/2016 0:03,8,12.44,1971,7.75,8.5,5.5,3.3,0.11,8.5,310,25.9
10/29/2016 0:03,9,12.44,1971,7.75,8.51,5.4,2.2,0.11,8.5,310,25.9
10/29/2016 0:03,10,12.44,1970,7.76,8.47,5.3,2.5,0.11,8.5,310,25.9
10/29/2016 0:03,11,12.43,1972,7.76,8.49,5.5,2.9,0.11,8.5,310,25.9
10/29/2016 0:03,12,12.43,1970,7.76,8.5,5.6,2.9,0.11,8.5,310,25.9
10/29/2016 0:03,13,12.43,1970,7.76,8.49,5.2,2.8,0.11,8.5,310,25.9
10/29/2016 0:03,14,12.43,1971,7.76,8.48,5.5,2.8,0.11,8.5,310,25.9
10/29/2016 0:03,15,12.44,1971,7.77,8.48,6,2.8,0.11,8.5,310,25.9
10/29/2016 0:03,16,12.43,1971,7.77,8.48,6.6,1.9,0.11,8.5,310,25.9
10/29/2016 0:03,17,12.44,1971,7.77,8.44,6,3.5,0.11,8.5,310,25.9
10/29/2016 0:03,18,12.43,1971,7.77,8.44,6.4,2.8,0.11,8.5,310,25.9
10/29/2016 12:02,1,12.33,1970,7.74,8.57,4.9,2.7,0.11,8.5,310,25.9
10/29/2016 12:02,2,12.33,1970,7.74,8.6,5,2.4,0.11,8.5,310,25.9
10/29/2016 12:02,3,12.32,1970,7.74,8.6,5.5,2,0.11,8.5,310,25.9
10/29/2016 12:02,4,12.32,1971,7.75,8.55,4.7,2.4,0.11,8.5,310,25.9
10/29/2016 12:02,5,12.33,1970,7.75,8.53,5.1,2.1,0.11,8.5,310,25.9
10/29/2016 12:02,6,12.31,1972,7.75,8.49,5.1,1.4,0.11,8.5,310,25.9
10/29/2016 12:02,7,12.31,1972,7.76,8.47,5.3,1.4,0.11,8.5,310,25.9
10/29/2016 12:02,8,12.3,1971,7.77,8.47,5,3.2,0.11,8.5,310,25.9
10/29/2016 12:02,9,12.3,1975,7.76,8.39,5,2,0.11,8.5,310,25.9
10/29/2016 12:02,10,12.3,1975,7.76,8.4,4.4,3.2,0.11,8.5,310,25.9
10/29/2016 12:02,11,12.3,1976,7.76,8.36,5.8,1.5,0.11,8.5,310,25.9
10/29/2016 12:02,12,12.29,1976,7.76,8.33,5.4,2.6,0.11,8.5,310,25.9
10/29/2016 12:02,13,12.29,1976,7.77,8.33,5.4,1.2,0.11,8.5,310,25.9
10/29/2016 12:02,14,12.29,1977,7.77,8.38,5.4,2,0.11,8.5,310,25.9
10/29/2016 12:02,15,12.28,1976,7.77,8.37,5.7,2.1,0.11,8.5,310,25.9
10/29/2016 12:02,16,12.28,1976,7.77,8.33,5.4,1.9,0.11,8.5,310,25.9
10/29/2016 12:02,17,12.28,1975,7.78,8.34,6,3,0.11,8.5,310,25.9
10/29/2016 12:02,18,12.24,1974,7.77,8.3,5.3,2.5,0.11,8.5,310,25.9
10/30/2016 0:02,1,12.43,1971,7.8,8.64,4.5,2.1,0.11,6.93,320,19
10/30/2016 0:02,2,12.43,1969,7.79,8.68,4.6,2.2,0.11,6.93,320,19
10/30/2016 0:02,3,12.42,1971,7.78,8.64,4.8,2.7,0.11,6.93,320,19
10/30/2016 0:02,4,12.43,1971,7.79,8.6,4.9,2.9,0.11,6.93,320,19
10/30/2016 0:02,5,12.43,1971,7.8,8.63,4.4,3.7,0.11,6.93,320,19
10/30/2016 0:02,6,12.42,1970,7.8,8.61,4.4,2,0.11,6.93,320,19
10/30/2016 0:02,7,12.42,1970,7.79,8.56,4.6,1.8,0.11,6.93,320,19
10/30/2016 0:02,8,12.42,1970,7.78,8.68,4.5,1.6,0.11,6.93,320,19
10/30/2016 0:02,9,12.42,1970,7.79,8.57,4.4,1.8,0.11,6.93,320,19
10/30/2016 0:02,10,12.4,1971,7.79,8.58,4.7,1.5,0.11,6.93,320,19
10/30/2016 0:02,11,12.39,1971,7.79,8.52,4.6,2.9,0.11,6.93,320,19
10/30/2016 0:02,12,12.38,1972,7.79,8.49,4.8,2.4,0.11,6.93,320,19
